NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,RapportExprimes,RapportInscrits
9,DAMOUR,Priscilla,Mme,ECO,Ecologiste,232,"   0,77","   0,30",non,97405,0.77,0.3
10,DAMOUR,Joseph,M.,FN,Front National,772,"   2,56","   1,01",non,97405,2.56,1.01
1,LAGOURGUE,Jean-Louis,M.,UMP,Union pour un Mouvement Populaire,8136,"  29,53","  11,98",Bal.,97406,29.53,11.98
2,HOAREAU,Pascal,M.,FG,Front de gauche,400,"   1,45","   0,58",non,97406,1.45,0.58
3,DUCHEMANN,Yvette,Mme,VEC,Europe-Ecologie-Les Verts,847,"   3,07","   1,24",non,97406,3.07,1.24
4,LOMBARD,Didier,M.,EXG,Extrême gauche,194,"   0,70","   0,28",non,97406,0.7,0.28
5,GRONDIN,Joseph,M.,FN,Front National,851,"   3,09","   1,25",non,97406,3.09,1.25
6,LEMAGNEN,Emmanuel,M.,CEN,Le Centre pour la France,471,"   1,71","   0,69",non,97406,1.71,0.69
7,ORPHE,Monique,Mme,SOC,Socialiste,11642,"  42,25","  17,15",Bal.,97406,42.25,17.15
8,GIRONCEL,Maurice,M.,DVG,Divers gauche,5014,"  18,20","   7,38",non,97406,18.2,7.38
1,HOARAU,Fabrice,M.,DVG,Divers gauche,5125,"  11,94","   5,17",non,97407,11.94,5.17
2,LACOUTURE,Jean-Claude,M.,UMP,Union pour un Mouvement Populaire,9450,"  22,02","   9,53",Bal.,97407,22.02,9.53
3,ROBERT,Thierry,M.,CEN,Le Centre pour la France,16224,"  37,81","  16,37",Bal.,97407,37.81,16.37
4,SIMONIN,Denis,M.,DVG,Divers gauche,146,"   0,34","   0,14",non,97407,0.34,0.14
5,MAGNIN,Pierre,M.,AUT,Autres,329,"   0,77","   0,33",non,97407,0.77,0.33
6,ODAYEN,Danon Lutchmee,Mme,VEC,Europe-Ecologie-Les Verts,1496,"   3,49","   1,50",non,97407,3.49,1.5
7,GAMARUS,Jean-Marc,M.,DVG,Divers gauche,3289,"   7,67","   3,31",non,97407,7.67,3.31
8,LASSON,Jean Marie,M.,SOC,Socialiste,4822,"  11,24","   4,86",non,97407,11.24,4.86
9,SAVIGNY,Jean-Hugues,M.,FG,Front de gauche,788,"   1,84","   0,79",non,97407,1.84,0.79
10,OTTO-BRUC,Jean-Claude,M.,FN,Front National,1239,"   2,89","   1,25",non,97407,2.89,1.25
1,MINIHAJI,Toiha,Mme,DVG,Divers gauche,143,"   0,92","   0,40",non,97601,0.92,0.4
2,ALY,Abdoulatifou,M.,CEN,Le Centre pour la France,127,"   0,82","   0,35",non,97601,0.82,0.35
3,MADJID,Franck,M.,DVD,Divers droite,194,"   1,25","   0,54",non,97601,1.25,0.54
4,AHAMADI,Saïd,M.,DVG,Divers gauche,632,"   4,08","   1,77",non,97601,4.08,1.77
5,CARVALHO,Lucinda,Mme,FN,Front National,189,"   1,22","   0,53",non,97601,1.22,0.53
6,BRAHIME DIT MONSIEUR CHIRAC,Mohamed,M.,DVD,Divers droite,88,"   0,57","   0,24",non,97601,0.57,0.24
7,FELIX,Eugène,M.,PRV,Parti radical,276,"   1,78","   0,77",non,97601,1.78,0.77
8,ALI BOTO,Bacar,M.,DVG,Divers gauche,1008,"   6,51","   2,83",non,97601,6.51,2.83
9,SOUMAILA,Mohamadi,M.,UMP,Union pour un Mouvement Populaire,2264,"  14,63","   6,35",non,97601,14.63,6.35
10,ALI,Ramlati,Mme,SOC,Socialiste,1235,"   7,98","   3,46",non,97601,7.98,3.46
11,OMAR OILI,Saïd,M.,DVG,Divers gauche,3337,"  21,57","   9,37",Bal.,97601,21.57,9.37
12,HALADI,Bacar,M.,DVG,Divers gauche,340,"   2,20","   0,95",non,97601,2.2,0.95
13,SAID,Boinali,M.,DVG,Divers gauche,2919,"  18,86","   8,19",Bal.,97601,18.86,8.19
14,BEN ALI,Ali Mohamed,M.,AUT,Autres,2607,"  16,85","   7,32",non,97601,16.85,7.32
15,AHAMADA,Saïd,M.,DVG,Divers gauche,115,"   0,74","   0,32",non,97601,0.74,0.32
1,MOUHOUSSOUNE,Sarah,Mme,DVG,Divers gauche,1706,"   8,02","   4,06",non,97602,8.02,4.06
2,SALIM,Abdouldjabar,M.,AUT,Autres,0,"   0,00","   0,00",non,97602,0.0,0.0
3,AHMED COMBO,Papa,M.,AUT,Autres,1401,"   6,58","   3,33",non,97602,6.58,3.33
4,ABOUBACAR,Ibrahim,M.,SOC,Socialiste,5149,"  24,19","  12,26",Bal.,97602,24.19,12.26
5,MADI,Aynoudine,M.,AUT,Autres,759,"   3,57","   1,80",non,97602,3.57,1.8
6,HAKIME ALI SAID,Ali,M.,DVG,Divers gauche,2364,"  11,11","   5,62",non,97602,11.11,5.62
7,ATTOUMANI,Kamaldine,M.,VEC,Europe-Ecologie-Les Verts,451,"   2,12","   1,07",non,97602,2.12,1.07
8,MAURICE DIT MANDELA,Toumbou,M.,AUT,Autres,403,"   1,89","   0,95",non,97602,1.89,0.95
9,ABDALLAH,Attoumani,M.,AUT,Autres,547,"   2,57","   1,30",non,97602,2.57,1.3
10,KAMARDINE,Mansour,M.,UMP,Union pour un Mouvement Populaire,7416,"  34,85","  17,66",Bal.,97602,34.85,17.66
11,ABDALLAH,Omar,M.,FN,Front National,181,"   0,85","   0,43",non,97602,0.85,0.43
12,HENRY,Jacques Martial,M.,NCE,Nouveau Centre,905,"   4,25","   2,15",non,97602,4.25,2.15
1,YANNO,Gaël,M.,UMP,Union pour un Mouvement Populaire,10880,"  30,96","  14,23",Bal.,98801,30.96,14.23
2,XOWIE,Robert Wienie,M.,REG,Régionaliste,5905,"  16,80","   7,72",non,98801,16.8,7.72
3,HENOCQUE,Stéphane,M.,AUT,Autres,1616,"   4,60","   2,11",non,98801,4.6,2.11
4,SIO,Richard,M.,FG,Front de gauche,627,"   1,78","   0,82",non,98801,1.78,0.82
5,LAFLEUR,Isabelle,Mme,DVD,Divers droite,3697,"  10,52","   4,83",non,98801,10.52,4.83
6,LAGARDE,Sonia,Mme,DVD,Divers droite,9405,"  26,76","  12,30",Bal.,98801,26.76,12.3
7,JORDA,Michel,M.,SOC,Socialiste,1272,"   3,62","   1,66",non,98801,3.62,1.66
8,AUBE,Pierre,M.,FN,Front National,1743,"   4,96","   2,27",non,98801,4.96,2.27
1,HENIN,Bianca,Mme,FN,Front National,2534,"   5,77","   2,83",non,98802,5.77,2.83
2,GAY,Eric,M.,UMP,Union pour un Mouvement Populaire,8814,"  20,08","   9,86",non,98802,20.08,9.86
3,GOMES,Philippe,M.,DVD,Divers droite,14470,"  32,96","  16,19",Bal.,98802,32.96,16.19
4,DJAIWE,Jean Pierre,M.,REG,Régionaliste,15890,"  36,20","  17,78",Bal.,98802,36.2,17.78
5,SANGARNE,Cédrik,M.,DVD,Divers droite,2193,"   5,00","   2,45",non,98802,5.0,2.45
1,DUPONT-TEIKIVAEOHO,Teaki,Mme,PRV,Parti radical,1131,"   3,75","   1,68",non,98701,3.75,1.68
2,REGURON,Karl,M.,VEC,Europe-Ecologie-Les Verts,408,"   1,35","   0,60",non,98701,1.35,0.6
3,HEITAA,Gustave,M.,FG,Front de gauche,104,"   0,34","   0,15",non,98701,0.34,0.15
4,TANG-PIDOUX,Poema,Mme,UMP,Union pour un Mouvement Populaire,931,"   3,08","   1,38",non,98701,3.08,1.38
5,BRAUN-ORTEGA,Quito,M.,DVD,Divers droite,1258,"   4,17","   1,87",non,98701,4.17,1.87
6,FREBAULT,Pierre,M.,REG,Régionaliste,5524,"  18,30","   8,22",Bal.,98701,18.3,8.22
7,SCHYLE,Philip,M.,DVD,Divers droite,2533,"   8,39","   3,77",non,98701,8.39,3.77
8,FREBAULT,Louis,M.,DVG,Divers gauche,2758,"   9,14","   4,10",non,98701,9.14,4.1
9,BOUTEAU,Nicole,Mme,CEN,Le Centre pour la France,2548,"   8,44","   3,79",non,98701,8.44,3.79
10,FORTELEONI,Teiva,M.,AUT,Autres,359,"   1,19","   0,53",non,98701,1.19,0.53
11,MARCHESINI,Pierre,M.,AUT,Autres,421,"   1,39","   0,62",non,98701,1.39,0.62
12,FRITCH,Edouard,M.,DVD,Divers droite,11055,"  36,62","  16,46",Bal.,98701,36.62,16.46
13,ANANIA,Robert,M.,DVD,Divers droite,249,"   0,82","   0,37",non,98701,0.82,0.37
14,TEROROTUA,Ronald,M.,DVG,Divers gauche,222,"   0,74","   0,33",non,98701,0.74,0.33
15,BENNETT,Pita,M.,DVD,Divers droite,374,"   1,24","   0,55",non,98701,1.24,0.55
16,MAIROTO,Tevahine,Mme,DVD,Divers droite,311,"   1,03","   0,46",non,98701,1.03,0.46
1,LEVY-AGAMI,Sandra,Mme,DVD,Divers droite,1303,"   5,05","   2,19",non,98702,5.05,2.19
2,MANUTAHI,Teiva,M.,DVD,Divers droite,2654,"  10,28","   4,46",non,98702,10.28,4.46
3,NEUFFER,Philippe,M.,REG,Régionaliste,6281,"  24,34","  10,55",Bal.,98702,24.34,10.55
4,OTCENASEK,Jaros,M.,VEC,Europe-Ecologie-Les Verts,297,"   1,15","   0,49",non,98702,1.15,0.49
5,ALPHA,Tearii,M.,DVD,Divers droite,1954,"   7,57","   3,28",non,98702,7.57,3.28
6,PANIE,Jimmy,M.,DVD,Divers droite,398,"   1,54","   0,66",non,98702,1.54,0.66
7,TUAHU,Manea,M.,DVD,Divers droite,909,"   3,52","   1,52",non,98702,3.52,1.52
8,PEREZ,Antonio,M.,DVD,Divers droite,512,"   1,98","   0,86",non,98702,1.98,0.86
9,POROI,Edouard,M.,AUT,Autres,188,"   0,73","   0,31",non,98702,0.73,0.31
10,VERNAUDON,Clarenntz,M.,DVD,Divers droite,672,"   2,60","   1,12",non,98702,2.6,1.12
11,SANDRAS,Bruno,M.,UMP,Union pour un Mouvement Populaire,2435,"   9,44","   4,09",non,98702,9.44,4.09
12,SOARES-PIRES,Antonio,M.,DVD,Divers droite,302,"   1,17","   0,50",non,98702,1.17,0.5
13,TAHUAITU,Jonas,M.,DVD,Divers droite,7529,"  29,18","  12,65",Bal.,98702,29.18,12.65
14,TUNOA,Hinano,Mme,AUT,Autres,371,"   1,44","   0,62",non,98702,1.44,0.62
1,HOFFER,René,M.,AUT,Autres,108,"   0,39","   0,17",non,98703,0.39,0.17
2,TETUANUI,Monil,M.,DVG,Divers gauche,206,"   0,74","   0,34",non,98703,0.74,0.34
3,TETUANUI,Gaston,M.,AUT,Autres,379,"   1,35","   0,62",non,98703,1.35,0.62
4,BERTHOLON,Nicolas,M.,DVD,Divers droite,637,"   2,28","   1,05",non,98703,2.28,1.05
5,BOUISSOU,Jean-Christophe,M.,DVD,Divers droite,1762,"   6,29","   2,92",non,98703,6.29,2.92
6,TERIITAU,Angèle,Mme,VEC,Europe-Ecologie-Les Verts,346,"   1,24","   0,57",non,98703,1.24,0.57
7,ELLACOTT,Taimana,M.,AUT,Autres,595,"   2,13","   0,98",non,98703,2.13,0.98
8,MINARDI,Eric,M.,FN,Front National,327,"   1,17","   0,54",non,98703,1.17,0.54
9,TUAHU,Daniel,M.,DVD,Divers droite,113,"   0,40","   0,18",non,98703,0.4,0.18
10,OOPA,Teriiorai,M.,DVD,Divers droite,10,"   0,04","   0,01",non,98703,0.04,0.01
11,ROHFRITSCH,Teva,M.,PRV,Parti radical,2793,"   9,98","   4,63",non,98703,9.98,4.63
12,NENA,Tauhiti,M.,REG,Régionaliste,8545,"  30,52","  14,19",Bal.,98703,30.52,14.19
13,TONG SANG,Gaston,M.,UMP,Union pour un Mouvement Populaire,4604,"  16,45","   7,64",non,98703,16.45,7.64
14,TEFAN,John,M.,DVD,Divers droite,878,"   3,14","   1,45",non,98703,3.14,1.45
15,TUAIVA,Jean-Paul,M.,DVD,Divers droite,6692,"  23,90","  11,11",Bal.,98703,23.9,11.11
1,ZIMMERMANN,François,M.,UMP,Union pour un Mouvement Populaire,289,"  11,31","   5,86",non,97501,11.31,5.86
2,RODE,Roger,M.,FN,Front National,116,"   4,54","   2,35",non,97501,4.54,2.35
3,LE SOAVEC,Bernard,M.,DVD,Divers droite,378,"  14,79","   7,67",non,97501,14.79,7.67
4,ABRAHAM,Thierry,M.,DVD,Divers droite,98,"   3,84","   1,98",non,97501,3.84,1.98
5,GIRARDIN,Annick,Mme,RDG,Radical de Gauche,1674,"  65,52","  33,98",oui,97501,65.52,33.98
1,VERGÉ,David,M.,DVD,Divers droite,1997,"  28,80","  22,23",Bal.,98601,28.8,22.23
2,TUI,Epifano,M.,SOC,Socialiste,913,"  13,17","  10,16",non,98601,13.17,10.16
3,LIKUVALU,Albert,M.,RDG,Radical de Gauche,1179,"  17,00","  13,12",Bal.,98601,17.0,13.12
4,KULIMOETOKE,Mikaele,M.,DVG,Divers gauche,1345,"  19,40","  14,97",Bal.,98601,19.4,14.97
5,VANAI,Simione,M.,SOC,Socialiste,642,"   9,26","   7,14",non,98601,9.26,7.14
6,ILALIO,Antonio,M.,CEN,Le Centre pour la France,858,"  12,37","   9,55",non,98601,12.37,9.55
1,JEFFRY,Louis,M.,DVD,Divers droite,353,"   5,33","   1,55",non,97701,5.33,1.55
2,GIBBES,Daniel,M.,UMP,Union pour un Mouvement Populaire,2641,"  39,90","  11,61",Bal.,97701,39.9,11.61
3,CHAUVIN,Benoit,M.,DVG,Divers gauche,0,"   0,00","   0,00",non,97701,0.0,0.0
4,HAMLET,Jacques,M.,DVD,Divers droite,511,"   7,72","   2,24",non,97701,7.72,2.24
5,THIEBAULT,Nicole,Mme,FN,Front National,312,"   4,71","   1,37",non,97701,4.71,1.37
6,ARNELL,Guillaume,M.,DVG,Divers gauche,1695,"  25,61","   7,45",Bal.,97701,25.61,7.45
7,MUSSINGTON,Louis,M.,SOC,Socialiste,1107,"  16,72","   4,86",non,97701,16.72,4.86
1,VEREYCKEN,Karel,M.,AUT,Autres,119,"   0,38","   0,07",non,09901,0.38,0.07
2,TREUILLE,Antoine,M.,DVD,Divers droite,1611,"   5,10","   1,02",non,09901,5.1,1.02
3,SERVAN-SCHREIBER,Emile,M.,DVD,Divers droite,2115,"   6,69","   1,34",non,09901,6.69,1.34
4,LE GUYADER,Louis,M.,AUT,Autres,10,"   0,03","   0,00",non,09901,0.03,0.0
5,SAVREUX,Claire,Mme,FN,Front National,1355,"   4,29","   0,86",non,09901,4.29,0.86
6,VERNOCHET,Jean-Michel,M.,AUT,Autres,17,"   0,05","   0,01",non,09901,0.05,0.01
7,REMONDEAU,Mike,M.,AUT,Autres,6,"   0,02","   0,00",non,09901,0.02,0.0
8,LEFEBVRE,Frédéric,M.,UMP,Union pour un Mouvement Populaire,6977,"  22,08","   4,45",Bal.,09901,22.08,4.45
9,CLAYETTE,Raphaël,M.,AUT,Autres,409,"   1,29","   0,26",non,09901,1.29,0.26
10,TEMÈME,Rob,M.,DVD,Divers droite,17,"   0,05","   0,01",non,09901,0.05,0.01
11,CLEMENT,Céline,Mme,FG,Front de gauche,901,"   2,85","   0,57",non,09901,2.85,0.57
12,BOWRING,Stéphanie,Mme,RDG,Radical de Gauche,328,"   1,04","   0,20",non,09901,1.04,0.2
13,GRANADE,Carole,Mme,CEN,Le Centre pour la France,1561,"   4,94","   0,99",non,09901,4.94,0.99
14,MICHON,Gérard,M.,DVD,Divers droite,705,"   2,23","   0,44",non,09901,2.23,0.44
15,BALKANY,Julien,M.,DVD,Divers droite,2089,"   6,61","   1,33",non,09901,6.61,1.33
16,MANTEAU,Philippe,M.,NCE,Nouveau Centre,447,"   1,41","   0,28",non,09901,1.41,0.28
17,NARASSIGUIN,Corinne,Mme,SOC,Socialiste,12529,"  39,65","   7,99",Bal.,09901,39.65,7.99
18,NAVEL,Christophe,M.,AUT,Autres,403,"   1,28","   0,25",non,09901,1.28,0.25
1,GONZALEZ LINDEMANN,Françoise,Mme,DVD,Divers droite,1851,"  16,09","   2,52",non,09902,16.09,2.52
2,GARRIDO,Raquel,Mme,FG,Front de gauche,990,"   8,60","   1,35",non,09902,8.6,1.35
3,POZO,Palmira,Mme,AUT,Autres,13,"   0,11","   0,01",non,09902,0.11,0.01
4,GEORGI-SAMARAN,Alain-Gérard,M.,FN,Front National,430,"   3,74","   0,58",non,09902,3.74,0.58
5,TERRIEN,Alain,M.,AUT,Autres,8,"   0,07","   0,01",non,09902,0.07,0.01
6,MANSCOUR,Cédric,M.,AUT,Autres,41,"   0,36","   0,05",non,09902,0.36,0.05
7,MILLET,Jean-Marc,M.,AUT,Autres,416,"   3,62","   0,56",non,09902,3.62,0.56
8,CHENUT,Charles-Henry,M.,AUT,Autres,466,"   4,05","   0,63",non,09902,4.05,0.63
9,CORONADO,Sergio,M.,VEC,Europe-Ecologie-Les Verts,4128,"  35,88","   5,63",Bal.,09902,35.88,5.63
10,DOGLIONI,Joël,M.,PRV,Parti radical,423,"   3,68","   0,57",non,09902,3.68,0.57
11,DROUHAUD,Pascal,M.,UMP,Union pour un Mouvement Populaire,2620,"  22,77","   3,57",Bal.,09902,22.77,3.57
12,MARIANNE-PÉPIN,Thérèse,Mme,RDG,Radical de Gauche,119,"   1,03","   0,16",non,09902,1.03,0.16
1,LE GUEZENNEC,Guy,M.,FN,Front National,493,"   2,71","   0,55",non,09903,2.71,0.55
2,JAMET,Lucile,Mme,FG,Front de gauche,671,"   3,69","   0,75",non,09903,3.69,0.75
3,DE LAVENÈRE LUSSAN,Jérôme,M.,AUT,Autres,150,"   0,82","   0,16",non,09903,0.82,0.16
4,DHIVER,Denys,M.,DVD,Divers droite,253,"   1,39","   0,28",non,09903,1.39,0.28
5,LARMOYER,Bertrand,M.,AUT,Autres,61,"   0,34","   0,06",non,09903,0.34,0.06
6,SAHRAOUI,Ezella,Mme,RDG,Radical de Gauche,67,"   0,37","   0,07",non,09903,0.37,0.07
7,SAVARIT,Emmanuelle,Mme,UMP,Union pour un Mouvement Populaire,3934,"  21,63","   4,44",Bal.,09903,21.63,4.44
8,SCHERMESSER,Christophe,M.,ECO,Ecologiste,49,"   0,27","   0,05",non,09903,0.27,0.05
9,WOLFSOHN,Anne-Marie,Mme,AUT,Autres,488,"   2,68","   0,55",non,09903,2.68,0.55
10,LEMAIRE,Axelle,Mme,SOC,Socialiste,5486,"  30,16","   6,19",Bal.,09903,30.16,6.19
11,SPARROW,Marie-Claire,Mme,DVD,Divers droite,379,"   2,08","   0,42",non,09903,2.08,0.42
12,KABOZA,Patrick,M.,AUT,Autres,4,"   0,02","   0,00",non,09903,0.02,0.0
13,BERTIN,Olivier,M.,VEC,Europe-Ecologie-Les Verts,1877,"  10,32","   2,12",non,09903,10.32,2.12
14,BOULARIAH,Aberzak,M.,AUT,Autres,80,"   0,44","   0,09",non,09903,0.44,0.09
15,CADIC,Olivier,M.,DVD,Divers droite,2063,"  11,34","   2,33",non,09903,11.34,2.33
16,DE CHAZEAUX,Olivier,M.,PRV,Parti radical,125,"   0,69","   0,14",non,09903,0.69,0.14
17,KOENIG,Gaspard,M.,DVD,Divers droite,801,"   4,40","   0,90",non,09903,4.4,0.9
18,NAUD,Yannick,M.,CEN,Le Centre pour la France,1126,"   6,19","   1,27",non,09903,6.19,1.27
19,NYAMAT,Will Mael,M.,DVG,Divers gauche,45,"   0,25","   0,05",non,09903,0.25,0.05
20,TIXIER,Edith,Mme,AUT,Autres,38,"   0,21","   0,04",non,09903,0.21,0.04
1,LE BRETON,Tanguy,M.,CEN,Le Centre pour la France,1554,"   6,72","   1,60",non,09904,6.72,1.6
2,VALENTI,Elisabeth,Mme,AUT,Autres,21,"   0,09","   0,02",non,09904,0.09,0.02
3,DUBOST,Guillaume,M.,AUT,Autres,99,"   0,43","   0,10",non,09904,0.43,0.1
4,BALAVOINE,Charlotte,Mme,FG,Front de gauche,970,"   4,19","   1,00",non,09904,4.19,1.0
5,BUFFETAUT,Stéphane,M.,DVD,Divers droite,453,"   1,96","   0,46",non,09904,1.96,0.46
6,BOURAHLA,Nadia,Mme,RDG,Radical de Gauche,181,"   0,78","   0,18",non,09904,0.78,0.18
7,SEINGRY,Georges-Francis,M.,DVD,Divers droite,1169,"   5,06","   1,20",non,09904,5.06,1.2
8,LEDAN,Perrine,Mme,VEC,Europe-Ecologie-Les Verts,2356,"  10,19","   2,42",non,09904,10.19,2.42
9,CORDERY,Philip,M.,SOC,Socialiste,7024,"  30,38","   7,24",Bal.,09904,30.38,7.24
10,DUVAL,Sophie,Mme,FN,Front National,1357,"   5,87","   1,39",non,09904,5.87,1.39
11,CHEVALIER,Elisabeth,Mme,AUT,Autres,40,"   0,17","   0,04",non,09904,0.17,0.04
12,MARTIN GOMEZ,Pablo,M.,AUT,Autres,312,"   1,35","   0,32",non,09904,1.35,0.32
13,MONTCHAMP,Marie-Anne,Mme,UMP,Union pour un Mouvement Populaire,4891,"  21,15","   5,04",Bal.,09904,21.15,5.04
14,MOHEDANO-BRÈTHES,Ruben,M.,ALLI,Alliance centriste,296,"   1,28","   0,30",non,09904,1.28,0.3
15,TAITTINGER,Virginie,Mme,DVD,Divers droite,1756,"   7,59","   1,81",non,09904,7.59,1.81
16,PAILLÉ,Dominique,M.,PRV,Parti radical,645,"   2,79","   0,66",non,09904,2.79,0.66
1,ESTIVILL,Juliette,Mme,FG,Front de gauche,1374,"   8,61","   1,73",non,09905,8.61,1.73
2,GUENOUX,Muriel,Mme,RDG,Radical de Gauche,124,"   0,78","   0,15",non,09905,0.78,0.15
3,SAILLIET,Laurence,Mme,UMP,Union pour un Mouvement Populaire,5087,"  31,88","   6,40",Bal.,09905,31.88,6.4
4,PUNSET,Caroline,Mme,VEC,Europe-Ecologie-Les Verts,1514,"   9,49","   1,90",non,09905,9.49,1.9
5,ONSES,Richard,M.,PRV,Parti radical,745,"   4,67","   0,93",non,09905,4.67,0.93
6,D'ORLÉANS,Charles-Philippe,M.,DVD,Divers droite,486,"   3,05","   0,61",non,09905,3.05,0.61
7,NGUYEN THI MINH,Catherine,Mme,AUT,Autres,64,"   0,40","   0,08",non,09905,0.4,0.08
8,SOULIER,Bernard,M.,AUT,Autres,317,"   1,99","   0,39",non,09905,1.99,0.39
9,LEROY,Arnaud,M.,SOC,Socialiste,4870,"  30,52","   6,13",Bal.,09905,30.52,6.13
10,DROCHON,Sébastien,M.,AUT,Autres,101,"   0,63","   0,12",non,09905,0.63,0.12
11,LAVARDE,Alain,M.,FN,Front National,1035,"   6,49","   1,30",non,09905,6.49,1.3
12,LEVAMIS,Sophie,Mme,DVD,Divers droite,218,"   1,37","   0,27",non,09905,1.37,0.27
13,URFELS,Jean-Bastien,M.,DVD,Divers droite,21,"   0,13","   0,02",non,09905,0.13,0.02
1,DEVOUASSOUX,Romain,M.,AUT,Autres,245,"   1,06","   0,22",non,09906,1.06,0.22
2,GARCIA,Bernard,M.,CEN,Le Centre pour la France,625,"   2,70","   0,58",non,09906,2.7,0.58
3,KUSZLI,Joseph,M.,DVG,Divers gauche,248,"   1,07","   0,23",non,09906,1.07,0.23
4,KAISER MORRIS,Ximena,Mme,VEC,Europe-Ecologie-Les Verts,1280,"   5,52","   1,19",non,09906,5.52,1.19
5,BROUSTINE,Guy,M.,AUT,Autres,5,"   0,02","   0,00",non,09906,0.02,0.0
6,CASTIONI,Nicole,Mme,SOC,Socialiste,6276,"  27,09","   5,88",Bal.,09906,27.09,5.88
7,DE TASSIGNY,Marie-Françoise,Mme,PRV,Parti radical,867,"   3,74","   0,81",non,09906,3.74,0.81
8,JACQUES,Sébastien,M.,AUT,Autres,1,"   0,00","   0,00",non,09906,0.0,0.0
9,DUVIVIER,Pierre-Jean,M.,AUT,Autres,71,"   0,31","   0,06",non,09906,0.31,0.06
10,BARKI,Leïla,Mme,RDG,Radical de Gauche,113,"   0,49","   0,10",non,09906,0.49,0.1
11,MOJON,Odile,Mme,AUT,Autres,75,"   0,32","   0,07",non,09906,0.32,0.07
12,MIGUET,Nicolas,M.,AUT,Autres,214,"   0,92","   0,20",non,09906,0.92,0.2
13,SPOERRI,Micheline,Mme,DVD,Divers droite,1151,"   4,97","   1,07",non,09906,4.97,1.07
14,VINET,Serge-Cyril,M.,DVD,Divers droite,518,"   2,24","   0,48",non,09906,2.24,0.48
15,SCHMID,Claudine,Mme,UMP,Union pour un Mouvement Populaire,7925,"  34,20","   7,42",Bal.,09906,34.2,7.42
16,SALAVERT,Didier,M.,DVD,Divers droite,1106,"   4,77","   1,03",non,09906,4.77,1.03
17,ROBERT,Christian,M.,AUT,Autres,85,"   0,37","   0,07",non,09906,0.37,0.07
18,ORSINI,Magali,Mme,FG,Front de gauche,900,"   3,88","   0,84",non,09906,3.88,0.84
19,TAILLIEZ,Didier,M.,AUT,Autres,19,"   0,08","   0,01",non,09906,0.08,0.01
20,ANDRIEUX,Gérard,M.,DVD,Divers droite,223,"   0,96","   0,20",non,09906,0.96,0.2
21,FLOQUET,Christiane,Mme,FN,Front National,1223,"   5,28","   1,14",non,09906,5.28,1.14
1,ROBIN,Isabelle,Mme,AUT,Autres,595,"   2,85","   0,66",non,09907,2.85,0.66
2,RÉGNIER,Jacques,M.,AUT,Autres,141,"   0,68","   0,15",non,09907,0.68,0.15
3,FOURNY,Xavier,M.,CEN,Le Centre pour la France,1347,"   6,46","   1,51",non,09907,6.46,1.51
4,DEJOUY,Agnès,Mme,FN,Front National,740,"   3,55","   0,83",non,09907,3.55,0.83
5,JEANNÉTÉ,Nicolas,M.,NCE,Nouveau Centre,850,"   4,08","   0,95",non,09907,4.08,0.95
6,LE BORGN,Pierre-Yves,M.,SOC,Socialiste,8359,"  40,08","   9,38",Bal.,09907,40.08,9.38
7,MATTON,Denis,M.,DVD,Divers droite,354,"   1,70","   0,39",non,09907,1.7,0.39
8,VIENNOT,Elodie,Mme,AUT,Autres,147,"   0,70","   0,16",non,09907,0.7,0.16
9,MOREAU,Sylvie-Olympe,Mme,RDG,Radical de Gauche,176,"   0,84","   0,19",non,09907,0.84,0.19
10,LE GLEUT,Ronan,M.,UMP,Union pour un Mouvement Populaire,5957,"  28,56","   6,69",Bal.,09907,28.56,6.69
11,WAMBRE,Jean-Claude,M.,AUT,Autres,195,"   0,93","   0,21",non,09907,0.93,0.21
12,PLUDERMACHER,Bruno,M.,ECO,Ecologiste,805,"   3,86","   0,90",non,09907,3.86,0.9
13,WERCKMANN,Jacques,M.,ECO,Ecologiste,351,"   1,68","   0,39",non,09907,1.68,0.39
14,MÜLLER,Hyacinthe,M.,AUT,Autres,30,"   0,14","   0,03",non,09907,0.14,0.03
15,BOURGUIGNON,Eric,M.,FG,Front de gauche,809,"   3,88","   0,90",non,09907,3.88,0.9
1,TAIEB,Gil,M.,AUT,Autres,1431,"   9,92","   1,30",non,09908,9.92,1.3
2,FITOUSSI,Guy,M.,AUT,Autres,72,"   0,50","   0,06",non,09908,0.5,0.06
3,PARRAVICINI,Michèle,Mme,FG,Front de gauche,911,"   6,32","   0,83",non,09908,6.32,0.83
4,LEVY,Huguette,Mme,FN,Front National,542,"   3,76","   0,49",non,09908,3.76,0.49
5,ROUFFI,Corine,Mme,RDG,Radical de Gauche,108,"   0,75","   0,09",non,09908,0.75,0.09
6,HOFFENBERG,Valérie,Mme,UMP,Union pour un Mouvement Populaire,3202,"  22,20","   2,92",Bal.,09908,22.2,2.92
7,KARSENTY,Philippe,M.,DVD,Divers droite,2084,"  14,45","   1,90",non,09908,14.45,1.9
8,JESTIN,Pierre,M.,VEC,Europe-Ecologie-Les Verts,1515,"  10,50","   1,38",non,09908,10.5,1.38
9,POZNANSKI-BENHAMOU,Daphna,Mme,SOC,Socialiste,4400,"  30,50","   4,02",Bal.,09908,30.5,4.02
10,LEMAÎTRE,Julien,M.,AUT,Autres,159,"   1,10","   0,14",non,09908,1.1,0.14
